12/26/2024  13:17:38.151007	-4.615994E-4
12/26/2024  13:17:38.154913	-9.971415E-4
12/26/2024  13:17:38.158819	-8.851840E-4
12/26/2024  13:17:38.162725	-9.380133E-4
12/26/2024  13:17:38.166632	-8.942470E-4
12/26/2024  13:17:38.170538	-9.312616E-4
12/26/2024  13:17:38.174444	-8.795024E-4
12/26/2024  13:17:38.178350	-9.174085E-4
12/26/2024  13:17:38.182257	-9.054393E-4
12/26/2024  13:17:38.186163	-9.311966E-4
12/26/2024  13:17:38.190069	-8.927139E-4
12/26/2024  13:17:38.193975	-8.845763E-4
12/26/2024  13:17:38.197882	-9.172183E-4
12/26/2024  13:17:38.201788	-9.062726E-4
12/26/2024  13:17:38.205694	-9.026091E-4
12/26/2024  13:17:38.209600	-9.169995E-4
12/26/2024  13:17:38.213507	-8.851117E-4
12/26/2024  13:17:38.217413	-9.140356E-4
12/26/2024  13:17:38.221319	-9.048769E-4
12/26/2024  13:17:38.225225	-9.254670E-4
12/26/2024  13:17:38.229132	-9.035233E-4
12/26/2024  13:17:38.233038	-8.679215E-4
12/26/2024  13:17:38.236944	-9.127992E-4
12/26/2024  13:17:38.240850	-8.920149E-4
12/26/2024  13:17:38.244757	-8.891632E-4
12/26/2024  13:17:38.248663	-9.515840E-4
12/26/2024  13:17:38.252569	-8.961457E-4
12/26/2024  13:17:38.256475	-9.016028E-4
12/26/2024  13:17:38.260382	-9.105118E-4
12/26/2024  13:17:38.264288	-9.273309E-4
12/26/2024  13:17:38.268194	-8.984657E-4
12/26/2024  13:17:38.272100	-9.135039E-4
12/26/2024  13:17:38.276007	-8.966487E-4
12/26/2024  13:17:38.279913	-9.082056E-4
12/26/2024  13:17:38.283819	-9.176352E-4
12/26/2024  13:17:38.287725	-9.019890E-4
12/26/2024  13:17:38.291632	-9.270798E-4
12/26/2024  13:17:38.295538	-9.034626E-4
12/26/2024  13:17:38.299444	-9.091651E-4
12/26/2024  13:17:38.303350	-8.681197E-4
12/26/2024  13:17:38.307257	-9.051927E-4
12/26/2024  13:17:38.311163	-9.136591E-4
12/26/2024  13:17:38.315069	-9.118392E-4
12/26/2024  13:17:38.318975	-8.710055E-4
12/26/2024  13:17:38.322882	-9.096848E-4
12/26/2024  13:17:38.326788	-9.147662E-4
12/26/2024  13:17:38.330694	-9.190700E-4
12/26/2024  13:17:38.334600	-9.182145E-4
12/26/2024  13:17:38.338507	-9.193170E-4
12/26/2024  13:17:38.342413	-9.053443E-4
12/26/2024  13:17:38.346319	-8.996580E-4
12/26/2024  13:17:38.350225	-9.207138E-4
12/26/2024  13:17:38.354132	-9.102528E-4
12/26/2024  13:17:38.358038	-9.061444E-4
12/26/2024  13:17:38.361944	-9.222637E-4
12/26/2024  13:17:38.365850	-9.173345E-4
12/26/2024  13:17:38.369757	-8.920619E-4
12/26/2024  13:17:38.373663	-9.084407E-4
12/26/2024  13:17:38.377569	-8.895296E-4
12/26/2024  13:17:38.381475	-9.067638E-4
12/26/2024  13:17:38.385382	-9.043529E-4
12/26/2024  13:17:38.389288	-9.126295E-4
12/26/2024  13:17:38.393194	-8.935917E-4
12/26/2024  13:17:38.397100	-9.134668E-4
12/26/2024  13:17:38.401007	-8.684061E-4
12/26/2024  13:17:38.404913	-8.741306E-4
12/26/2024  13:17:38.408819	-9.019141E-4
12/26/2024  13:17:38.412725	-8.778377E-4
12/26/2024  13:17:38.416632	-9.021149E-4
12/26/2024  13:17:38.420538	-8.846428E-4
12/26/2024  13:17:38.424444	-8.787564E-4
12/26/2024  13:17:38.428350	-8.817562E-4
12/26/2024  13:17:38.432257	-9.112739E-4
12/26/2024  13:17:38.436163	-8.901819E-4
12/26/2024  13:17:38.440069	-9.157965E-4
12/26/2024  13:17:38.443975	-9.109480E-4
12/26/2024  13:17:38.447882	-8.822846E-4
12/26/2024  13:17:38.451788	-8.955529E-4
12/26/2024  13:17:38.455694	-9.218730E-4
12/26/2024  13:17:38.459600	-8.853680E-4
12/26/2024  13:17:38.463507	-8.931892E-4
12/26/2024  13:17:38.467413	-9.435953E-4
12/26/2024  13:17:38.471319	-9.211495E-4
12/26/2024  13:17:38.475225	-9.322648E-4
12/26/2024  13:17:38.479132	-8.893633E-4
12/26/2024  13:17:38.483038	-9.064046E-4
12/26/2024  13:17:38.486944	-8.957268E-4
12/26/2024  13:17:38.490850	-9.083145E-4
12/26/2024  13:17:38.494757	-8.844583E-4
12/26/2024  13:17:38.498663	-9.080956E-4
12/26/2024  13:17:38.502569	-9.138630E-4
12/26/2024  13:17:38.506475	-9.184313E-4
12/26/2024  13:17:38.510382	-9.159502E-4
12/26/2024  13:17:38.514288	-9.271945E-4
12/26/2024  13:17:38.518194	-9.019855E-4
12/26/2024  13:17:38.522100	-9.099098E-4
12/26/2024  13:17:38.526007	-9.252395E-4
12/26/2024  13:17:38.529913	-8.711889E-4
12/26/2024  13:17:38.533819	-8.763744E-4
12/26/2024  13:17:38.537725	-9.026013E-4
12/26/2024  13:17:38.541632	-8.969886E-4
12/26/2024  13:17:38.545538	-9.177733E-4
12/26/2024  13:17:38.549444	-9.203028E-4
12/26/2024  13:17:38.553350	-8.652689E-4
12/26/2024  13:17:38.557257	-9.158383E-4
12/26/2024  13:17:38.561163	-8.947902E-4
12/26/2024  13:17:38.565069	-8.967072E-4
12/26/2024  13:17:38.568975	-8.986624E-4
12/26/2024  13:17:38.572882	-9.138797E-4
12/26/2024  13:17:38.576788	-9.153441E-4
12/26/2024  13:17:38.580694	-8.829075E-4
12/26/2024  13:17:38.584600	-8.937615E-4
12/26/2024  13:17:38.588507	-8.996305E-4
12/26/2024  13:17:38.592413	-8.930443E-4
12/26/2024  13:17:38.596319	-9.340012E-4
12/26/2024  13:17:38.600225	-9.132300E-4
12/26/2024  13:17:38.604132	-8.821099E-4
12/26/2024  13:17:38.608038	-8.900337E-4
12/26/2024  13:17:38.611944	-9.204942E-4
12/26/2024  13:17:38.615850	-9.047834E-4
12/26/2024  13:17:38.619757	-8.874907E-4
12/26/2024  13:17:38.623663	-8.974701E-4
12/26/2024  13:17:38.627569	-9.002586E-4
12/26/2024  13:17:38.631475	-9.163688E-4
12/26/2024  13:17:38.635382	-9.085052E-4
